Latitude;Longitude;OBJECTID;PONTO_RECOLHA_FREGUESIA;PONTO_RECOLHA_LOCAL;CONTENTOR_RESÍDUO;CONTENTOR_TIPO;CONTENTOR_CAPACIDADE;CONTENTOR_QT;CONTENTOR_TOTAL_LITROS
-9,144416495;38,70673604;602;Misericórdia;15871: Tv dos Remolares (Ambos (->)(->): Av 24 de Julho - R Remolares);Lixos;CV0240;240;1;240
-9,144416495;38,70673604;603;Misericórdia;15871: Tv dos Remolares (Ambos (->)(->): Av 24 de Julho - R Remolares);Lixos;CV0240;240;1;240
-9,144169838;38,70717956;611;Misericórdia;15873: Tv dos Remolares (Ambos (->)(->): R Nova do Carvalho - R Nova do Carvalho);Lixos;CV0140;140;2;280
-9,144169838;38,70717956;612;Misericórdia;15873: Tv dos Remolares (Ambos (->)(->): R Nova do Carvalho - R Nova do Carvalho);Lixos;CV0240;240;1;240
-9,144169838;38,70717956;613;Misericórdia;15873: Tv dos Remolares (Ambos (->)(->): R Nova do Carvalho - R Nova do Carvalho);Lixos;CV0120;120;1;120
-9,144169838;38,70717956;614;Misericórdia;15873: Tv dos Remolares (Ambos (->)(->): R Nova do Carvalho - R Nova do Carvalho);Lixos;CV0140;140;2;280
-9,144169838;38,70717956;615;Misericórdia;15873: Tv dos Remolares (Ambos (->)(->): R Nova do Carvalho - R Nova do Carvalho);Lixos;CV0240;240;1;240
-9,144169838;38,70717956;616;Misericórdia;15873: Tv dos Remolares (Ambos (->)(->): R Nova do Carvalho - R Nova do Carvalho);Lixos;CV0120;120;1;120
-9,14401336;38,70749619;617;Misericórdia;15875: Tv dos Remolares (Ambos (->)(->): R São Paulo - R Nova do Carvalho);Lixos;CV0090;90;1;90
-9,14401336;38,70749619;618;Misericórdia;15875: Tv dos Remolares (Ambos (->)(->): R São Paulo - R Nova do Carvalho);Lixos;CV0240;240;1;240
-9,14401336;38,70749619;619;Misericórdia;15875: Tv dos Remolares (Ambos (->)(->): R São Paulo - R Nova do Carvalho);Lixos;CV0140;140;1;140
-9,14401336;38,70749619;620;Misericórdia;15875: Tv dos Remolares (Ambos (->)(->): R São Paulo - R Nova do Carvalho);Lixos;CV0090;90;1;90
-9,14401336;38,70749619;621;Misericórdia;15875: Tv dos Remolares (Ambos (->)(->): R São Paulo - R Nova do Carvalho);Lixos;CV0240;240;1;240
-9,14401336;38,70749619;622;Misericórdia;15875: Tv dos Remolares (Ambos (->)(->): R São Paulo - R Nova do Carvalho);Lixos;CV0140;140;1;140
-9,144047329;38,70582944;623;Misericórdia;15876: Cais do Sodré (Ambos (->)(8->): Av 24 de Julho - R Cintura (Santos));Lixos;CV0240;240;7;1680
-9,143242333;38,70580939;624;Misericórdia;15877: Cais do Sodré (Ambos (->)(->): R Cintura (Santos) - Pc Duque da Terceira);Lixos;CV0240;240;1;240
-9,142814171;38,70642562;625;Misericórdia;15878: Cais do Sodré (Ambos (->)(10->46): Pc Duque da Terceira - Tv Corpo Santo);Lixos;CV0240;240;1;240
-9,142814171;38,70642562;626;Misericórdia;15878: Cais do Sodré (Ambos (->)(10->46): Pc Duque da Terceira - Tv Corpo Santo);Lixos;CV0140;140;1;140
-9,142814171;38,70642562;627;Misericórdia;15878: Cais do Sodré (Ambos (->)(10->46): Pc Duque da Terceira - Tv Corpo Santo);Lixos;CV0240;240;1;240
-9,142814171;38,70642562;628;Misericórdia;15878: Cais do Sodré (Ambos (->)(10->46): Pc Duque da Terceira - Tv Corpo Santo);Lixos;CV0140;140;1;140
-9,142229849;38,70656579;629;Misericórdia;15879: Cais do Sodré (Ambos (->)(2->16): Tv Corpo Santo - Lg Corpo Santo);Lixos;CV0140;140;2;280
-9,142229849;38,70656579;630;Misericórdia;15879: Cais do Sodré (Ambos (->)(2->16): Tv Corpo Santo - Lg Corpo Santo);Lixos;CV0140;140;2;280
-9,142229849;38,70656579;631;Misericórdia;15879: Cais do Sodré (Ambos (->)(2->16): Tv Corpo Santo - Lg Corpo Santo);Papel e Cartão;CV0140;140;1;140
-9,146220062;38,70826974;632;Misericórdia;15880: Bc da Moeda (Ambos (->)(4->6): R São Paulo - R São Paulo);Lixos;CV0090;90;1;90
-9,146220062;38,70826974;633;Misericórdia;15880: Bc da Moeda (Ambos (->)(4->6): R São Paulo - R São Paulo);Lixos;CV0090;90;1;90
-9,149564432;38,70900633;634;Misericórdia;15881: Pto Galega (Rua da Boavista, 118) (Ambos (->)(18->): R da Boavista - R da Boavista);Lixos;CV0240;240;1;240
-9,150599493;38,70903335;635;Misericórdia;15882: Bc da Boavista (Ambos (->)(4->10): R da Boavista - R da Boavista);Lixos;CV0140;140;1;140
-9,150599493;38,70903335;636;Misericórdia;15882: Bc da Boavista (Ambos (->)(4->10): R da Boavista - R da Boavista);Lixos;CV0090;90;1;90
-9,144620547;38,7073468;637;Misericórdia;15883: Tv Ribeira Nova (Ambos (->)(->): R Remolares - R Nova do Carvalho);Lixos;CV0090;90;1;90
-9,144620547;38,7073468;638;Misericórdia;15883: Tv Ribeira Nova (Ambos (->)(->): R Remolares - R Nova do Carvalho);Lixos;CV0090;90;1;90
-9,144764004;38,70692219;639;Misericórdia;15884: Pc Ribeira Nova (Ambos (->)(2->18): Av 24 de Julho - R Ribeira Nova);Lixos;CV0240;240;1;240
-9,144764004;38,70692219;640;Misericórdia;15884: Pc Ribeira Nova (Ambos (->)(2->18): Av 24 de Julho - R Ribeira Nova);Lixos;CV0240;240;1;240
-9,144764004;38,70692219;641;Misericórdia;15884: Pc Ribeira Nova (Ambos (->)(2->18): Av 24 de Julho - R Ribeira Nova);Papel e Cartão;CA1100;1100;1;1100
-9,145088222;38,70790123;642;Misericórdia;15885: Pc São Paulo (Ambos (->)(->): R São Paulo - Tv Carvalho);Lixos;CV0240;240;1;240
-9,145088222;38,70790123;643;Misericórdia;15885: Pc São Paulo (Ambos (->)(->): R São Paulo - Tv Carvalho);Lixos;CV0240;240;1;240
-9,144888868;38,70762372;644;Misericórdia;15886: Pc São Paulo (Ambos (1->9)(4->8): Tv Carvalho - Tv Ribeira Nova);Lixos;CV0140;140;4;560
-9,144888868;38,70762372;645;Misericórdia;15886: Pc São Paulo (Ambos (1->9)(4->8): Tv Carvalho - Tv Ribeira Nova);Lixos;CV0240;240;1;240
-9,144888868;38,70762372;646;Misericórdia;15886: Pc São Paulo (Ambos (1->9)(4->8): Tv Carvalho - Tv Ribeira Nova);Papel e Cartão;CV0140;140;1;140
-9,144475184;38,70763631;647;Misericórdia;15887: Pc São Paulo (Ambos (17->19)(16->18): Tv Ribeira Nova - R São Paulo);Lixos;CV0240;240;1;240
-9,144475184;38,70763631;648;Misericórdia;15887: Pc São Paulo (Ambos (17->19)(16->18): Tv Ribeira Nova - R São Paulo);Lixos;CV0240;240;1;240
-9,143298848;38,70655655;649;Misericórdia;15888: Pc Duque da Terceira (Ambos (->)(24->): Cais do Sodré - R Bernardino da Costa);Lixos;CV0240;240;2;480
-9,143298848;38,70655655;650;Misericórdia;15888: Pc Duque da Terceira (Ambos (->)(24->): Cais do Sodré - R Bernardino da Costa);Papel e Cartão;CV0240;240;1;240
-9,143404712;38,70672678;651;Misericórdia;15889: Pc Duque da Terceira (Ambos (15->19)(14->18): R Bernardino da Costa - R do Alecrim);Lixos;CV0140;140;2;280
-9,143404712;38,70672678;652;Misericórdia;15889: Pc Duque da Terceira (Ambos (15->19)(14->18): R Bernardino da Costa - R do Alecrim);Lixos;CV0090;90;1;90
-9,143404712;38,70672678;653;Misericórdia;15889: Pc Duque da Terceira (Ambos (15->19)(14->18): R Bernardino da Costa - R do Alecrim);Lixos;CV0120;120;1;120
-9,143404712;38,70672678;654;Misericórdia;15889: Pc Duque da Terceira (Ambos (15->19)(14->18): R Bernardino da Costa - R do Alecrim);Lixos;CV0140;140;2;280
-9,143404712;38,70672678;655;Misericórdia;15889: Pc Duque da Terceira (Ambos (15->19)(14->18): R Bernardino da Costa - R do Alecrim);Lixos;CV0090;90;1;90
-9,143404712;38,70672678;656;Misericórdia;15889: Pc Duque da Terceira (Ambos (15->19)(14->18): R Bernardino da Costa - R do Alecrim);Lixos;CV0120;120;1;120
-9,143404712;38,70672678;657;Misericórdia;15889: Pc Duque da Terceira (Ambos (15->19)(14->18): R Bernardino da Costa - R do Alecrim);Papel e Cartão;CV0140;140;2;280
-9,143611743;38,706734;658;Misericórdia;15890: Pc Duque da Terceira (Ambos (9->13)(->): R do Alecrim - R Remolares);Lixos;CV0090;90;1;90
-9,143611743;38,706734;659;Misericórdia;15890: Pc Duque da Terceira (Ambos (9->13)(->): R do Alecrim - R Remolares);Lixos;CV0140;140;4;560
-9,143611743;38,706734;660;Misericórdia;15890: Pc Duque da Terceira (Ambos (9->13)(->): R do Alecrim - R Remolares);Lixos;CV0090;90;1;90
-9,143611743;38,706734;661;Misericórdia;15890: Pc Duque da Terceira (Ambos (9->13)(->): R do Alecrim - R Remolares);Lixos;CV0140;140;4;560
-9,143759014;38,70657959;662;Misericórdia;15891: Pc Duque da Terceira (Ambos (1->)(2->4): R Remolares - Av 24 de Julho);Lixos;CV0140;140;2;280
-9,143759014;38,70657959;663;Misericórdia;15891: Pc Duque da Terceira (Ambos (1->)(2->4): R Remolares - Av 24 de Julho);Lixos;CV0140;140;2;280
-9,143759014;38,70657959;664;Misericórdia;15891: Pc Duque da Terceira (Ambos (1->)(2->4): R Remolares - Av 24 de Julho);Papel e Cartão;CV0240;240;1;240
-9,142005028;38,70692805;333;Misericórdia;15892: Lg Corpo Santo (Ambos (->)(2->6): Cais do Sodré - R Arsenal);Lixos;CV0140;140;1;140
-9,1420101;38,70728832;334;Misericórdia;15893: Lg Corpo Santo (Ambos (13->)(10->28): R Arsenal - Cc do Ferragial);Lixos;CV0090;90;1;90
-9,1420101;38,70728832;335;Misericórdia;15893: Lg Corpo Santo (Ambos (13->)(10->28): R Arsenal - Cc do Ferragial);Lixos;CV0140;140;4;560
-9,1420101;38,70728832;336;Misericórdia;15893: Lg Corpo Santo (Ambos (13->)(10->28): R Arsenal - Cc do Ferragial);Lixos;CV0240;240;2;480
-9,1420101;38,70728832;337;Misericórdia;15893: Lg Corpo Santo (Ambos (13->)(10->28): R Arsenal - Cc do Ferragial);Lixos;CV0090;90;1;90
-9,1420101;38,70728832;338;Misericórdia;15893: Lg Corpo Santo (Ambos (13->)(10->28): R Arsenal - Cc do Ferragial);Lixos;CV0140;140;4;560
-9,1420101;38,70728832;339;Misericórdia;15893: Lg Corpo Santo (Ambos (13->)(10->28): R Arsenal - Cc do Ferragial);Lixos;CV0240;240;2;480
-9,14208135;38,70744985;342;Misericórdia;15894: Lg Corpo Santo (Ambos (15->23)(14->22): Cc do Ferragial - R Corpo Santo);Lixos;CV0240;240;1;240
-9,14208135;38,70744985;343;Misericórdia;15894: Lg Corpo Santo (Ambos (15->23)(14->22): Cc do Ferragial - R Corpo Santo);Lixos;CV0140;140;2;280
-9,14208135;38,70744985;344;Misericórdia;15894: Lg Corpo Santo (Ambos (15->23)(14->22): Cc do Ferragial - R Corpo Santo);Lixos;CV0240;240;1;240
-9,14208135;38,70744985;340;Misericórdia;15894: Lg Corpo Santo (Ambos (15->23)(14->22): Cc do Ferragial - R Corpo Santo);Lixos;CV0140;140;2;280
-9,14208135;38,70744985;341;Misericórdia;15894: Lg Corpo Santo (Ambos (15->23)(14->22): Cc do Ferragial - R Corpo Santo);Papel e Cartão;CV0240;240;1;240
-9,149863686;38,70903075;345;Misericórdia;15896: Bc Francisco André (Ambos (3->)(->): R da Boavista - R da Boavista);Lixos;CV0140;140;1;140
-9,14534815;38,7075837;346;Misericórdia;15897: Tv de São Paulo (Ambos (->)(->): Pc São Paulo - R Ribeira Nova);Lixos;CV0140;140;2;280
-9,14534815;38,7075837;347;Misericórdia;15897: Tv de São Paulo (Ambos (->)(->): Pc São Paulo - R Ribeira Nova);Lixos;CV0240;240;1;240
-9,14534815;38,7075837;348;Misericórdia;15897: Tv de São Paulo (Ambos (->)(->): Pc São Paulo - R Ribeira Nova);Lixos;CV0140;140;2;280
-9,14534815;38,7075837;349;Misericórdia;15897: Tv de São Paulo (Ambos (->)(->): Pc São Paulo - R Ribeira Nova);Lixos;CV0240;240;1;240
-9,14534815;38,7075837;350;Misericórdia;15897: Tv de São Paulo (Ambos (->)(->): Pc São Paulo - R Ribeira Nova);Papel e Cartão;CV0140;140;1;140
-9,1443768;38,70636706;351;Misericórdia;15898: Av 24 de Julho (Impar (1->)(->): Pc Duque da Terceira - Tv dos Remolares);Lixos;CV0090;90;1;90
-9,1443768;38,70636706;352;Misericórdia;15898: Av 24 de Julho (Impar (1->)(->): Pc Duque da Terceira - Tv dos Remolares);Lixos;CV0240;240;1;240
-9,1443768;38,70636706;353;Misericórdia;15898: Av 24 de Julho (Impar (1->)(->): Pc Duque da Terceira - Tv dos Remolares);Lixos;CV0140;140;1;140
-9,144734149;38,70643602;354;Misericórdia;15899: Av 24 de Julho (Par (->)(2->): Tv dos Remolares - Pc Ribeira Nova);Lixos;CV0140;140;1;140
-9,14751691;38,714609;43;Misericórdia;19365: R O Século, 150;Papel e Cartão;CV0240;240;2;480
-9,14751691;38,714609;42;Misericórdia;19365: R O Século, 150;Vidro;CV0240;240;1;240
-9,14751691;38,714609;41;Misericórdia;19365: R O Século, 150;Embalagens;CV0240;240;2;480
-9,14751691;38,714609;40;Misericórdia;19365: R O Século, 150;Lixos;CV0240;240;4;960
-9,14751691;38,714609;39;Misericórdia;19365: R O Século, 150;Lixos;CV0240;240;4;960
-9,151863405;38,71545391;133;Misericórdia;19216: R Marcos Portugal, Muro do Lg Agostinho da Silva;Papel e Cartão;CV0240;240;1;240
-9,151863405;38,71545391;134;Misericórdia;19216: R Marcos Portugal, Muro do Lg Agostinho da Silva;Papel e Cartão;CV0240;240;1;240
-9,151863405;38,71545391;135;Misericórdia;19216: R Marcos Portugal, Muro do Lg Agostinho da Silva;Embalagens;CV0240;240;1;240
-9,151863405;38,71545391;136;Misericórdia;19216: R Marcos Portugal, Muro do Lg Agostinho da Silva;Lixos;CV0240;240;1;240
-9,151863405;38,71545391;137;Misericórdia;19216: R Marcos Portugal, Muro do Lg Agostinho da Silva;Lixos;CV0240;240;1;240
-9,151863405;38,71545391;138;Misericórdia;19216: R Marcos Portugal, Muro do Lg Agostinho da Silva;Vidro;CV0240;240;1;240
-9,151863405;38,71545391;139;Misericórdia;19216: R Marcos Portugal, Muro do Lg Agostinho da Silva;Embalagens;CV0240;240;1;240
-9,147549562;38,71123078;210;Misericórdia;19280: Tv André Valente, jt silo;Papel e Cartão;CV0240;240;3;720
-9,147549562;38,71123078;209;Misericórdia;19280: Tv André Valente, jt silo;Lixos;CV0240;240;9;2160
-9,147549562;38,71123078;208;Misericórdia;19280: Tv André Valente, jt silo;Embalagens;CV0240;240;2;480
-9,147549562;38,71123078;211;Misericórdia;19280: Tv André Valente, jt silo;Lixos;CV0240;240;9;2160
-9,147549562;38,71123078;207;Misericórdia;19280: Tv André Valente, jt silo;Vidro;CV0240;240;1;240
-9,144224007;38,70694488;233;Misericórdia;19301: R Remolares, Crzt Tv Remolares;Vidro;VSP;1500;1;1500
-9,144224007;38,70694488;234;Misericórdia;19301: R Remolares, Crzt Tv Remolares;Vidro;VSP;1500;1;1500
-9,144407318;38,71015909;265;Misericórdia;19315: R Emenda, 100;Vidro;CV0140;140;1;140
-9,144900544;38,71089346;231;Misericórdia;19300: R Salgadeiras, SFC CZT  R. da Atalaia;Lixos;CV0240;240;2;480
-9,144900544;38,71089346;232;Misericórdia;19300: R Salgadeiras, SFC CZT  R. da Atalaia;Lixos;CV0240;240;2;480
-9,143880634;38,70949707;66;Misericórdia;19407: Tv Guilherme Cossoul, 10;Papel e Cartão;CV0240;240;1;240
-9,143880634;38,70949707;67;Misericórdia;19407: Tv Guilherme Cossoul, 10;Embalagens;CV0240;240;1;240
-9,151388551;38,70873822;214;Misericórdia;19282: Lg Conde-Barão, 19;Papel e Cartão;CV0140;140;1;140
-9,151388551;38,70873822;213;Misericórdia;19282: Lg Conde-Barão, 19;Embalagens;CV0140;140;1;140
-9,153108561;38,71327215;180;Misericórdia;19257: R São Bento, 212;Vidro;CV0140;140;2;280
-9,153108561;38,71327215;181;Misericórdia;19257: R São Bento, 212;Vidro;CV0140;140;2;280
-9,153108561;38,71327215;182;Misericórdia;19257: R São Bento, 212;Vidro;CV0140;140;2;280
-9,15311831;38,71637976;225;Misericórdia;19293: R Imprensa Nacional, 46;Vidro;CV0140;140;1;140
-9,142260747;38,70794373;245;Misericórdia;19310: R Vitor Cordon, 43;Vidro;CV0240;240;1;240
-9,144813491;38,70798468;267;Misericórdia;19319: R São Paulo, 108;Embalagens;CV0140;140;1;140
-9,153608439;38,71446582;163;Misericórdia;19236: R São Bento, 318;Vidro;CV0140;140;1;140
-9,153608439;38,71446582;164;Misericórdia;19236: R São Bento, 318;Organicos;CV0140;140;1;140
-9,144603489;38,71428298;227;Misericórdia;19295: R Teixeira, 1;Vidro;CV0140;140;1;140
-9,14464752;38,71088664;48;Misericórdia;19371: R Salgadeiras, SFC Jt 11;Lixos;CV0240;240;3;720
-9,14464752;38,71088664;47;Misericórdia;19371: R Salgadeiras, SFC Jt 11;Lixos;CV0240;240;3;720
-9,152425179;38,709684;121;Misericórdia;19390: R Poço dos Negros, crzt R São Bento;Lixos;CV0240;240;3;720
-9,152425179;38,709684;122;Misericórdia;19390: R Poço dos Negros, crzt R São Bento;Lixos;CV0240;240;3;720
-9,153055613;38,71197549;205;Misericórdia;19278: R Correia Garção, 3;Vidro;CV0240;240;1;240
-9,153055613;38,71197549;206;Misericórdia;19278: R Correia Garção, 3;Organicos;CV0240;240;1;240
-9,143011665;38,70738775;85;Misericórdia;19415: R São Paulo, 14 a 16;Embalagens;CV0140;140;1;140
-9,143856881;38,70944323;290;Misericórdia;19337: Tv Guilherme Cossoul, 11;Vidro;CV0140;140;1;140
-9,143856881;38,70944323;291;Misericórdia;19337: Tv Guilherme Cossoul, 11;Papel e Cartão;CV0140;140;1;140
-9,143856881;38,70944323;292;Misericórdia;19337: Tv Guilherme Cossoul, 11;Embalagens;CV0140;140;1;140
-9,15264388;38,71051081;692;Misericórdia;21843: R São Bento, 15;Organicos;CV0090;90;1;90
-9,15264388;38,71051081;693;Misericórdia;21843: R São Bento, 15;Vidro;CV0090;90;1;90
-9,151300393;38,71224303;694;Misericórdia;21844: R Cruz dos Poiais de São Bento, Crt R das Parreiras;Papel e Cartão;CV0240;240;1;240
-9,151300393;38,71224303;695;Misericórdia;21844: R Cruz dos Poiais de São Bento, Crt R das Parreiras;Papel e Cartão;CV0240;240;1;240
-9,151300393;38,71224303;696;Misericórdia;21844: R Cruz dos Poiais de São Bento, Crt R das Parreiras;Embalagens;CV0240;240;1;240
-9,151300393;38,71224303;697;Misericórdia;21844: R Cruz dos Poiais de São Bento, Crt R das Parreiras;Lixos;CV0240;240;1;240
-9,151300393;38,71224303;698;Misericórdia;21844: R Cruz dos Poiais de São Bento, Crt R das Parreiras;Vidro;CV0240;240;1;240
-9,151300393;38,71224303;699;Misericórdia;21844: R Cruz dos Poiais de São Bento, Crt R das Parreiras;Embalagens;CV0240;240;1;240
-9,151300393;38,71224303;700;Misericórdia;21844: R Cruz dos Poiais de São Bento, Crt R das Parreiras;Lixos;CV0240;240;1;240
-9,147528628;38,70569115;938;Misericórdia;21957: R da Cintura do Porto de Lisboa, 3154 Armazém B;Embalagens;CV0240;240;2;480
-9,147528628;38,70569115;939;Misericórdia;21957: R da Cintura do Porto de Lisboa, 3154 Armazém B;Lixos;CV0240;240;1;240
-9,147528628;38,70569115;940;Misericórdia;21957: R da Cintura do Porto de Lisboa, 3154 Armazém B;Vidro;CV0240;240;1;240
-9,15077561;38,70848234;944;Misericórdia;21959: R Instituto Industrial, 7-7D;Lixos;CV0240;240;1;240
-9,15077561;38,70848234;945;Misericórdia;21959: R Instituto Industrial, 7-7D;Embalagens;CV0240;240;2;480
-9,15077561;38,70848234;946;Misericórdia;21959: R Instituto Industrial, 7-7D;Vidro;CV0140;140;4;560
-9,15077561;38,70848234;947;Misericórdia;21959: R Instituto Industrial, 7-7D;Organicos;CV0240;240;3;720
-9,146054168;38,70791988;843;Misericórdia;21911: Tv Carvalho, frt nº 29;Papel e Cartão;ECIS3000;3000;2;6000
-9,146054168;38,70791988;844;Misericórdia;21911: Tv Carvalho, frt nº 29;Embalagens;ECIS3000;3000;2;6000
-9,146054168;38,70791988;845;Misericórdia;21911: Tv Carvalho, frt nº 29;Vidro;ECIS3000;3000;1;3000
-9,146054168;38,70791988;846;Misericórdia;21911: Tv Carvalho, frt nº 29;Lixos;ECIS3000;3000;2;6000
-9,149067977;38,70885752;921;Misericórdia;21952: R da Boavista, 88-94;Papel e Cartão;CV0090;90;1;90
-9,149067977;38,70885752;922;Misericórdia;21952: R da Boavista, 88-94;Organicos;CV0090;90;1;90
-9,149067977;38,70885752;923;Misericórdia;21952: R da Boavista, 88-94;Vidro;CV0140;140;1;140
-9,149067977;38,70885752;924;Misericórdia;21952: R da Boavista, 88-94;Embalagens;CV0090;90;1;90
-9,15158074;38,70770064;965;Misericórdia;21969: R Dom Luís I, 34;Papel e Cartão;CV0240;240;1;240
-9,15158074;38,70770064;966;Misericórdia;21969: R Dom Luís I, 34;Embalagens;CV0090;90;1;90
-9,144441604;38,70933007;715;Misericórdia;21854: R Emenda, 41-43-45-47;Papel e Cartão;CV0140;140;1;140
-9,144441604;38,70933007;716;Misericórdia;21854: R Emenda, 41-43-45-47;Vidro;CV0240;240;1;240
-9,144441604;38,70933007;717;Misericórdia;21854: R Emenda, 41-43-45-47;Embalagens;CV0140;140;1;140
-9,144083429;38,71164819;897;Misericórdia;21938: R Diário de Notícias, 40-A;Organicos;CV0240;240;1;240
-9,143292489;38,70773663;951;Misericórdia;21961: R do Alecrim, 24;Embalagens;CV0090;90;1;90
-9,147315299;38,71173725;736;Misericórdia;21866: R O Século, 12;Papel e Cartão;CV0090;90;1;90
-9,147315299;38,71173725;737;Misericórdia;21866: R O Século, 12;Organicos;CV0090;90;1;90
-9,147315299;38,71173725;738;Misericórdia;21866: R O Século, 12;Vidro;CV0090;90;1;90
-9,147315299;38,71173725;739;Misericórdia;21866: R O Século, 12;Embalagens;CV0090;90;1;90
-9,147315299;38,71173725;740;Misericórdia;21866: R O Século, 12;Lixos;CV0090;90;1;90
-9,147315299;38,71173725;741;Misericórdia;21866: R O Século, 12;Lixos;CV0090;90;1;90
-9,146424706;38,71054695;959;Misericórdia;21966: R Marechal Saldanha, 26-26/A;Lixos;CV0140;140;3;420
-9,146424706;38,71054695;960;Misericórdia;21966: R Marechal Saldanha, 26-26/A;Lixos;CV0140;140;3;420
-9,146424706;38,71054695;961;Misericórdia;21966: R Marechal Saldanha, 26-26/A;Organicos;CV0140;140;1;140
-9,146424706;38,71054695;962;Misericórdia;21966: R Marechal Saldanha, 26-26/A;Vidro;CV0140;140;1;140
-9,144977831;38,71066759;963;Misericórdia;21967: R Loreto, 57-59;Organicos;CV0140;140;1;140
-9,143233746;38,70764706;906;Misericórdia;21944: R Ferragial, 33-B;Vidro;CV0240;240;1;240
-9,143233746;38,70764706;907;Misericórdia;21944: R Ferragial, 33-B;Organicos;CV0240;240;1;240
-9,148416742;38,70752102;880;Misericórdia;21932: R Dom Luís I, 7-9;Embalagens;CV0240;240;1;240
-9,148416742;38,70752102;881;Misericórdia;21932: R Dom Luís I, 7-9;Papel e Cartão;CV0240;240;1;240
-9,146202328;38,70782851;789;Misericórdia;21889: Tv Carvalho, 27-27/A;Vidro;CV0090;90;1;90
-9,146202328;38,70782851;790;Misericórdia;21889: Tv Carvalho, 27-27/A;Vidro;CV0090;90;1;90
-9,142597828;38,70902175;869;Misericórdia;21925: R António Maria Cardoso, 31/33/35;Papel e Cartão;CV0090;90;1;90
-9,142597828;38,70902175;870;Misericórdia;21925: R António Maria Cardoso, 31/33/35;Lixos;CV0140;140;1;140
-9,142597828;38,70902175;871;Misericórdia;21925: R António Maria Cardoso, 31/33/35;Lixos;CV0140;140;1;140
-9,145845743;38,71025471;874;Misericórdia;21927: Tv Sequeiro, Jt 8;Lixos;CV0240;240;5;1200
-9,145845743;38,71025471;875;Misericórdia;21927: Tv Sequeiro, Jt 8;Lixos;CV0240;240;5;1200
-9,144084572;38,71172925;898;Misericórdia;21939: R Diário de Notícias, 40-B;Organicos;CV0240;240;1;240
-9,152256635;38,71400022;912;Misericórdia;21949: R Quintinha, 70-B;Organicos;CV0140;140;1;140
-9,152256635;38,71400022;913;Misericórdia;21949: R Quintinha, 70-B;Vidro;CV0140;140;1;140
